10;30;50;70;90;0.9;1;1.1;1.2;1.3;DelayRising;DelayFalling;WorstCase
1;1;3;1;4;1;1;3;1;4;2.35823e-13;2.15972e-12;2.15972e-12
1;0;3;2;4;1;0;3;2;4;2.42359e-13;2.16583e-12;2.16583e-12
2;1;1;4;2;2;1;1;4;2;1.63596e-13;2.10034e-12;2.10034e-12
2;1;3;1;3;2;1;3;1;3;1.92691e-13;2.12360e-12;2.12360e-12
1;2;2;3;2;1;2;2;3;2;1.55627e-13;2.09313e-12;2.09313e-12
3;1;2;1;3;3;1;2;1;3;1.91126e-13;2.12203e-12;2.12203e-12
3;1;2;1;3;3;1;2;1;3;1.91126e-13;2.12203e-12;2.12203e-12
3;2;1;1;3;3;2;1;1;3;1.89420e-13;2.12035e-12;2.12035e-12
3;1;2;1;3;3;1;2;1;3;1.91126e-13;2.12203e-12;2.12203e-12
2;0;3;2;3;2;0;3;2;3;2.01930e-13;2.13175e-12;2.13175e-12
2;1;3;2;2;2;1;3;2;2;1.45255e-13;2.08403e-12;2.08403e-12
2;1;1;2;4;2;1;1;2;4;2.40778e-13;2.16462e-12;2.16462e-12
1;1;1;0;7;1;1;1;0;7;3.04307e-13;2.21605e-12;2.21605e-12
0;1;1;1;7;0;1;1;1;7;8.44007e-13;1.59823e-12;1.59823e-12
1;3;2;0;4;1;3;2;0;4;2.26468e-13;2.15084e-12;2.15084e-12
3;3;3;1;0;3;3;3;1;0;4.00000e-05;1.84398e-12;1.84398e-12
1;1;3;1;4;1;1;3;1;4;2.35823e-13;2.15972e-12;2.15972e-12
3;1;2;0;4;3;1;2;0;4;2.26094e-13;2.15048e-12;2.15048e-12
1;1;2;2;4;1;1;2;2;4;2.41770e-13;2.16530e-12;2.16530e-12
1;2;4;1;2;1;2;4;1;2;1.33213e-13;2.07332e-12;2.07332e-12
2;3;1;2;2;2;3;1;2;2;1.41471e-13;2.08035e-12;2.08035e-12
