10;30;50;70;90;0.9;1;1.1;1.2;1.3;DelayRising;DelayFalling;WorstCase
1;1;3;1;4;1;1;3;1;4;1.47618e-12;1.09098e-13;1.09098e-13 
1;0;3;2;4;1;0;3;2;4;1.48382e-12;1.10014e-13;1.10014e-13 
2;1;1;4;2;2;1;1;4;2;1.38839e-12;8.68950e-14;8.68950e-14 
2;1;3;1;3;2;1;3;1;3;1.42414e-12;9.76575e-14;9.76575e-14 
1;2;2;3;2;1;2;2;3;2;1.37905e-12;8.56964e-14;8.56964e-14 
3;1;2;1;3;3;1;2;1;3;1.42206e-12;9.75944e-14;9.75944e-14 
3;1;2;1;3;3;1;2;1;3;1.42206e-12;9.75944e-14;9.75944e-14 
3;2;1;1;3;3;2;1;1;3;1.41982e-12;9.74894e-14;9.74894e-14 
3;1;2;1;3;3;1;2;1;3;1.42206e-12;9.75944e-14;9.75944e-14 
2;0;3;2;3;2;0;3;2;3;1.43528e-12;9.89509e-14;9.89509e-14 
2;1;3;2;2;2;1;3;2;2;1.36687e-12;8.42775e-14;8.42775e-14 
2;1;1;2;4;2;1;1;2;4;1.48184e-12;1.10007e-13;1.10007e-13 
1;1;1;0;7;1;1;1;0;7;1.55762e-12;1.29413e-13;1.29413e-13 
0;1;1;1;7;0;1;1;1;7;1.56143e-12;1.29872e-13;1.29872e-13 
1;3;2;0;4;1;3;2;0;4;1.46496e-12;1.07887e-13;1.07887e-13 
3;3;3;1;0;3;3;3;1;0;9.56486e-13;1.89348e-14;1.89348e-14 
1;1;3;1;4;1;1;3;1;4;1.47618e-12;1.09098e-13;1.09098e-13 
3;1;2;0;4;3;1;2;0;4;1.46445e-12;1.07897e-13;1.07897e-13 
1;1;2;2;4;1;1;2;2;4;1.48310e-12;1.10028e-13;1.10028e-13 
1;2;4;1;2;1;2;4;1;2;1.35253e-12;8.25660e-14;8.25660e-14 
2;3;1;2;2;2;3;1;2;2;1.36203e-12;8.40966e-14;8.40966e-14 
2;3;1;3;1;2;3;1;3;1;1.27767e-12;6.57099e-14;6.57099e-14 
1;1;1;2;5;1;1;1;2;5;1.51814e-12;1.18531e-13;1.18531e-13 
4;1;2;1;2;4;1;2;1;2;1.34611e-12;8.23961e-14;8.23961e-14 
0;3;0;1;6;0;3;0;1;6;1.53987e-12;1.24686e-13;1.24686e-13 
2;1;1;2;4;2;1;1;2;4;1.48184e-12;1.10007e-13;1.10007e-13 
2;1;2;1;4;2;1;2;1;4;1.47490e-12;1.09020e-13;1.09020e-13 
2;2;2;1;3;2;2;2;1;3;1.36474e-12;8.42296e-14;8.42296e-14 
4;1;3;1;1;4;1;3;1;1;1.23118e-12;6.10006e-14;6.10006e-14 
0;1;3;2;4;0;1;3;2;4;1.48391e-12;1.10013e-13;1.10013e-13 
1;0;2;0;7;1;0;2;0;7;1.55818e-12;1.29402e-13;1.29402e-13 
0;2;2;0;6;0;2;2;0;6;1.53621e-12;1.24074e-13;1.24074e-13 
1;3;0;1;5;1;3;0;1;5;1.51093e-12;1.17793e-13;1.17793e-13 
0;2;1;0;7;0;2;1;0;7;1.55766e-12;1.29412e-13;1.29412e-13 
2;0;0;3;5;2;0;0;3;5;1.52160e-12;1.19101e-13;1.19101e-13 
1;1;2;0;6;1;1;2;0;6;1.53617e-12;1.24075e-13;1.24075e-13 
3;2;1;3;1;3;2;1;3;1;1.27715e-12;6.57210e-14;6.57210e-14 
2;1;2;1;4;2;1;2;1;4;1.47490e-12;1.09020e-13;1.09020e-13 
0;1;0;2;7;0;1;0;2;7;1.56355e-12;1.30190e-13;1.30190e-13 
3;2;1;1;3;3;2;1;1;3;1.41982e-12;9.74894e-14;9.74894e-14 
1;2;2;2;3;1;2;2;2;3;1.43424e-12;9.88677e-14;9.88677e-14 
2;1;0;0;7;2;1;0;0;7;1.55663e-12;1.29386e-13;1.29386e-13 
0;1;3;1;5;0;1;3;1;5;1.51397e-12;1.17929e-13;1.17929e-13 
3;1;2;3;1;3;1;2;3;1;1.28074e-12;6.59010e-14;6.59010e-14 
3;3;2;1;1;3;3;2;1;1;1.22676e-12;6.08010e-14;6.08010e-14 
1;1;1;1;6;1;1;1;1;6;1.54073e-12;1.24715e-13;1.24715e-13 
0;2;2;0;6;0;2;2;0;6;1.53621e-12;1.24074e-13;1.24074e-13 
2;1;1;1;5;2;1;1;1;5;1.51210e-12;1.17816e-13;1.17816e-13 
1;1;3;2;3;1;1;3;2;3;1.43553e-12;9.89464e-14;9.89464e-14 
2;2;1;1;4;2;2;1;1;4;1.47341e-12;1.09003e-13;1.09003e-13 
1;1;1;0;7;1;1;1;0;7;1.55762e-12;1.29413e-13;1.29413e-13 
3;1;0;0;6;3;1;0;0;6;1.53363e-12;1.23974e-13;1.23974e-13 
1;2;3;3;1;1;2;3;3;1;1.28447e-12;6.59742e-14;6.59742e-14 
3;4;2;1;0;3;4;2;1;0;9.40831e-13;1.84032e-14;1.84032e-14 
2;2;0;1;5;2;2;0;1;5;1.51080e-12;1.17796e-13;1.17796e-13 
1;0;2;1;6;1;0;2;1;6;1.54133e-12;1.24762e-13;1.24762e-13 
2;1;3;0;4;2;1;3;0;4;1.46630e-12;1.07906e-13;1.07906e-13 
2;2;0;3;3;2;2;0;3;3;1.44032e-12;9.98336e-14;9.98336e-14 
0;2;2;2;4;0;2;2;2;4;1.48321e-12;1.10026e-13;1.10026e-13 
2;2;2;1;3;2;2;2;1;3;1.42238e-12;9.75880e-14;9.75880e-14 
2;3;0;2;3;2;3;0;2;3;1.43017e-12;9.87154e-14;9.87154e-14 
3;2;3;1;1;3;2;3;1;1;1.23201e-12;6.09830e-14;6.09830e-14 
0;3;3;1;3;0;3;3;1;3;1.42448e-12;9.76511e-14;9.76511e-14 
1;0;2;1;6;1;0;2;1;6;1.54133e-12;1.24762e-13;1.24762e-13 
3;1;2;2;2;3;1;2;2;2;1.36432e-12;8.42378e-14;8.42378e-14 
0;0;1;2;7;0;0;1;2;7;1.56384e-12;1.30231e-13;1.30231e-13 
3;0;2;2;3;3;0;2;2;3;1.43371e-12;9.88778e-14;9.88778e-14 
5;1;1;3;0;5;1;1;3;0;1.06561e-12;3.17309e-14;3.17309e-14 
1;3;0;3;3;1;3;0;3;3;1.44056e-12;9.98290e-14;9.98290e-14 
2;2;2;3;1;2;2;2;3;1;1.36474e-12;8.42296e-14;8.42296e-14 
3;2;2;1;2;3;2;2;1;2;1.34666e-12;8.23850e-14;8.23850e-14 
0;1;2;2;5;0;1;2;2;5;1.51884e-12;1.18622e-13;1.18622e-13 
1;2;0;2;5;1;2;0;2;5;1.51721e-12;1.18504e-13;1.18504e-13 
0;0;0;2;8;0;0;0;2;8;1.57672e-12;1.33761e-13;1.33761e-13 
2;2;1;1;4;2;2;1;1;4;1.47341e-12;1.09003e-13;1.09003e-13 
0;2;0;1;7;0;2;0;1;7;1.56087e-12;1.29838e-13;1.29838e-13 
1;1;1;1;6;1;1;1;1;6;1.54073e-12;1.24715e-13;1.24715e-13 
2;1;1;3;3;2;1;1;3;3;1.44200e-12;9.98462e-14;9.98462e-14 
0;1;1;1;7;0;1;1;1;7;1.56143e-12;1.29872e-13;1.29872e-13 
1;2;4;3;0;1;2;4;3;0;1.09017e-12;3.25217e-14;3.25217e-14 
1;4;2;2;1;1;4;2;2;1;1.25800e-12;6.35383e-14;6.35383e-14 
1;0;1;0;8;1;0;1;0;8;1.57330e-12;1.33293e-13;1.33293e-13 
2;1;1;2;4;2;1;1;2;4;1.48184e-12;1.10007e-13;1.10007e-13 
2;1;2;0;5;2;1;2;0;5;1.50580e-12;1.17001e-13;1.17001e-13 
1;0;0;1;8;1;0;0;1;8;1.57534e-12;1.33600e-13;1.33600e-13 
2;2;2;1;3;2;2;2;1;3;1.42238e-12;9.75880e-14;9.75880e-14 
2;1;2;2;3;2;1;2;2;3;1.43405e-12;9.88713e-14;9.88713e-14 
